date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:30:34	45238/45238	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Mar%202025%2020:30:30%20GMT	https://www.clicktap.ae/about	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/www.clicktap.ae/about.html	(from https://www.clicktap.ae/)
13:30:34	771/771	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Mar%202025%2020:30:30%20GMT	https://www.clicktap.ae/services.html	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/www.clicktap.ae/services.html	(from https://www.clicktap.ae/)
13:30:34	44738/44738	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Mar%202025%2020:30:30%20GMT	https://www.clicktap.ae/services	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/www.clicktap.ae/services.html	(from https://www.clicktap.ae/)
13:30:34	771/771	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Mar%202025%2020:30:31%20GMT	https://www.clicktap.ae/clients.html	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/www.clicktap.ae/clients.html	(from https://www.clicktap.ae/)
13:30:35	55333/55333	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Mar%202025%2020:30:31%20GMT	https://www.clicktap.ae/clients	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/www.clicktap.ae/clients.html	(from https://www.clicktap.ae/)
13:30:36	771/771	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Mar%202025%2020:30:32%20GMT	https://www.clicktap.ae/portfolio.html	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/www.clicktap.ae/portfolio.20.delayed	(from https://www.clicktap.ae/)
13:30:36	123789/123789	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Mar%202025%2020:30:32%20GMT	https://www.clicktap.ae/portfolio	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/www.clicktap.ae/portfolio.html	(from https://www.clicktap.ae/)
13:30:36	771/771	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Mar%202025%2020:30:33%20GMT	https://www.clicktap.ae/contact.html	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/www.clicktap.ae/contact.html	(from https://www.clicktap.ae/)
13:30:37	21785/21785	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Mar%202025%2020:30:33%20GMT	https://www.clicktap.ae/contact	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/www.clicktap.ae/contact.html	(from https://www.clicktap.ae/)
13:30:37	771/771	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Mar%202025%2020:30:33%20GMT	https://www.clicktap.ae/career.html	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/www.clicktap.ae/career.html	(from https://www.clicktap.ae/)
13:30:37	16608/16608	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Mar%202025%2020:30:34%20GMT	https://www.clicktap.ae/career	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/www.clicktap.ae/career.html	(from https://www.clicktap.ae/)
13:30:39	771/771	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Mar%202025%2020:30:34%20GMT	https://www.clicktap.ae/blog.html	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/www.clicktap.ae/blog.html	(from https://www.clicktap.ae/)
13:30:40	1166/1166	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Mar%202023%2009:29:05%20GMT	https://www.clicktap.ae/assets/img/muted.svg	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/www.clicktap.ae/assets/img/muted.svg	(from https://www.clicktap.ae/)
13:30:41	24474/24474	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Mar%202025%2020:30:36%20GMT	https://www.clicktap.ae/blog	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/www.clicktap.ae/blog.html	(from https://www.clicktap.ae/)
13:30:42	28512/28512	---M--	200	added ('OK')	image/webp	date:Sat,%2011%20Mar%202023%2022:52:50%20GMT	https://www.clicktap.ae/assets/img/1-sm.webp	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/www.clicktap.ae/assets/img/1-sm.webp	(from https://www.clicktap.ae/)
13:30:42	31926/31926	---M--	200	added ('OK')	image/webp	date:Sat,%2011%20Mar%202023%2022:58:52%20GMT	https://www.clicktap.ae/assets/img/1-xs.webp	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/www.clicktap.ae/assets/img/1-xs.webp	(from https://www.clicktap.ae/)
13:30:43	71070/71070	---M--	200	added ('OK')	image/webp	date:Sat,%2011%20Mar%202023%2022:22:54%20GMT	https://www.clicktap.ae/assets/img/2.webp	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/www.clicktap.ae/assets/img/2.webp	(from https://www.clicktap.ae/)
13:30:43	38050/38050	---M--	200	added ('OK')	image/webp	date:Sat,%2011%20Mar%202023%2022:26:14%20GMT	https://www.clicktap.ae/assets/img/3.webp	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/www.clicktap.ae/assets/img/3.webp	(from https://www.clicktap.ae/)
13:30:43	17014/17014	---M--	200	added ('OK')	image/webp	date:Sat,%2011%20Mar%202023%2022:37:20%20GMT	https://www.clicktap.ae/assets/img/3-sm.webp	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/www.clicktap.ae/assets/img/3-sm.webp	(from https://www.clicktap.ae/)
13:30:44	18110/18110	---M--	200	added ('OK')	image/webp	date:Sat,%2011%20Mar%202023%2022:37:20%20GMT	https://www.clicktap.ae/assets/img/4-sm.webp	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/www.clicktap.ae/assets/img/4-sm.webp	(from https://www.clicktap.ae/)
13:30:44	29252/29252	---M--	200	added ('OK')	image/webp	date:Sat,%2011%20Mar%202023%2022:28:53%20GMT	https://www.clicktap.ae/assets/img/4.webp	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/www.clicktap.ae/assets/img/4.webp	(from https://www.clicktap.ae/)
13:30:44	468/468	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2010%20Mar%202023%2010:50:48%20GMT	https://www.clicktap.ae/assets/img/tooltip.svg	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/www.clicktap.ae/assets/img/tooltip.svg	(from https://www.clicktap.ae/)
13:30:44	18858/18858	---M--	200	added ('OK')	image/webp	date:Sat,%2011%20Mar%202023%2022:31:08%20GMT	https://www.clicktap.ae/assets/img/image.webp	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/www.clicktap.ae/assets/img/image.webp	(from https://www.clicktap.ae/)
13:30:45	16286/16286	---M--	200	added ('OK')	image/webp	date:Sat,%2011%20Mar%202023%2022:37:20%20GMT	https://www.clicktap.ae/assets/img/5-sm.webp	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/www.clicktap.ae/assets/img/5-sm.webp	(from https://www.clicktap.ae/)
13:30:46	25680/25680	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Sep%202024%2007:03:16%20GMT	https://ctround.com/clicktap-staging/assets/img/icons/google-icon.png	C:/Users/Abo%20Ahmed/Desktop/scopead.com-main/clicktap/ctround.com/clicktap-staging/assets/img/icons/google-icon.png	(from https://www.clicktap.ae/)
